Customer ID,Recency,Frequency,Monetary,TotalItems,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue,Tenure,Churn
15016.0,82,5,630.3,247,2010-06-14 13:06:00,2011-06-20 12:06:00,126.05999999999999,370,1
15018.0,162,2,402.59000000000003,115,2010-12-07 10:47:00,2011-04-01 09:56:00,201.29500000000002,114,0
15019.0,176,1,266.0,159,2011-03-18 12:35:00,2011-03-18 12:35:00,266.0,0,1
15020.0,288,1,203.42,112,2010-11-25 13:29:00,2010-11-25 13:29:00,203.42,0,1
15021.0,66,8,1988.09,901,2010-07-29 16:35:00,2011-07-06 11:52:00,248.51125,341,0
15022.0,586,1,281.05,113,2010-01-31 16:02:00,2010-01-31 16:02:00,281.05,0,0
15023.0,25,17,10478.24,4418,2010-02-03 15:45:00,2011-08-15 15:06:00,616.3670588235294,557,0
15024.0,22,11,3259.8,1697,2010-10-11 16:14:00,2011-08-18 19:13:00,296.3454545454546,311,0
15025.0,477,1,636.08,326,2010-05-20 13:28:00,2010-05-20 13:28:00,636.08,0,0
15026.0,149,4,823.39,469,2010-09-17 13:52:00,2011-04-13 14:25:00,205.8475,208,0
15027.0,77,9,3096.42,2740,2010-03-25 14:39:00,2011-06-24 14:33:00,344.0466666666667,455,0
15028.0,278,3,716.55,456,2010-11-10 14:32:00,2010-12-06 12:47:00,238.85,25,0
15029.0,529,1,365.1,234,2010-03-30 12:16:00,2010-03-30 12:16:00,365.1,0,1
15030.0,177,7,1614.39,1009,2010-03-04 17:10:00,2011-03-16 15:34:00,230.62714285714287,376,0
15031.0,19,12,2750.23,1329,2009-12-08 13:38:00,2011-08-21 15:35:00,229.18583333333333,621,0
15032.0,165,8,13780.65,8259,2009-12-10 15:27:00,2011-03-28 15:03:00,1722.58125,472,1
15033.0,18,6,1629.1,916,2011-01-14 13:28:00,2011-08-22 13:40:00,271.51666666666665,220,0
15034.0,142,11,6669.62,3699,2010-05-11 13:30:00,2011-04-21 11:03:00,606.329090909091,344,0
15036.0,86,2,245.69,151,2011-06-13 12:19:00,2011-06-15 13:35:00,122.845,2,0
15037.0,285,2,402.51,301,2010-11-28 12:14:00,2010-11-28 13:05:00,201.255,0,1
15038.0,97,7,1121.82,352,2010-10-10 14:35:00,2011-06-05 11:14:00,160.26,237,0
15039.0,1,84,38630.79,17505,2009-12-10 11:39:00,2011-09-09 11:15:00,459.89035714285717,637,0
15040.0,451,1,7.49,1,2010-06-16 11:40:00,2010-06-16 11:40:00,7.49,0,1
15041.0,79,2,294.02,197,2010-09-21 13:16:00,2011-06-22 16:16:00,147.01,274,1
15042.0,108,2,315.45,238,2010-04-23 14:01:00,2011-05-24 16:25:00,157.725,396,1
15043.0,372,5,2336.7999999999997,731,2010-06-24 15:50:00,2010-09-02 15:09:00,467.35999999999996,69,0
15044.0,45,31,13706.380000000001,4031,2009-12-16 15:13:00,2011-07-26 13:57:00,442.1412903225807,586,0
15045.0,61,2,735.66,114,2011-03-27 11:44:00,2011-07-11 11:33:00,367.83,105,1
15046.0,6,21,6583.15,3811,2010-01-14 14:29:00,2011-09-04 11:54:00,313.4833333333333,597,0
15047.0,179,1,343.62,222,2011-03-15 10:49:00,2011-03-15 10:49:00,343.62,0,1
15048.0,26,3,423.23,205,2010-12-06 12:15:00,2011-08-15 10:02:00,141.07666666666668,251,0
15049.0,183,1,121.17000000000002,63,2011-03-11 12:13:00,2011-03-11 12:13:00,121.17000000000002,0,1
15050.0,330,2,2411.7,1404,2010-08-16 12:00:00,2010-10-14 14:18:00,1205.85,59,0
15051.0,59,7,2921.29,2393,2009-12-01 13:29:00,2011-07-12 15:29:00,417.32714285714286,588,0
15052.0,228,1,215.78,82,2011-01-24 15:52:00,2011-01-24 15:52:00,215.78,0,1
15053.0,65,2,478.6,514,2011-03-03 12:06:00,2011-07-06 13:06:00,239.3,125,0
15055.0,384,3,560.07,230,2009-12-16 15:48:00,2010-08-22 11:06:00,186.69000000000003,248,1
15056.0,429,1,133.45,81,2010-07-07 15:58:00,2010-07-07 15:58:00,133.45,0,1
15057.0,184,5,3255.96,1394,2009-12-05 15:27:00,2011-03-09 15:17:00,651.192,458,1
15058.0,34,12,2530.7,1208,2010-02-24 14:07:00,2011-08-07 10:43:00,210.89166666666665,528,0
15059.0,16,17,3194.45,1418,2009-12-06 12:17:00,2011-08-24 13:22:00,187.90882352941176,626,0
15061.0,37,116,119859.38,70984,2009-12-01 12:18:00,2011-08-04 10:45:00,1033.2705172413794,610,0
15062.0,127,7,2411.8,1650,2010-04-08 15:41:00,2011-05-06 10:19:00,344.54285714285714,392,0
15063.0,122,1,370.79999999999995,56,2011-05-10 13:25:00,2011-05-10 13:25:00,370.79999999999995,0,1
15064.0,319,4,1254.41,810,2009-12-22 16:17:00,2010-10-25 14:32:00,313.6025,306,1
15065.0,74,4,3027.48,1244,2010-10-25 09:13:00,2011-06-28 11:44:00,756.87,246,0
15067.0,192,3,2981.17,1544,2010-04-11 15:54:00,2011-03-02 12:10:00,993.7233333333334,324,0
15068.0,165,3,863.4499999999999,601,2010-03-28 13:18:00,2011-03-28 14:27:00,287.81666666666666,365,0
15069.0,88,1,1109.53,520,2011-06-13 14:16:00,2011-06-13 14:16:00,1109.53,0,1
15070.0,282,3,843.25,375,2009-12-15 13:49:00,2010-12-02 11:23:00,281.0833333333333,351,1
15071.0,3,4,1455.56,416,2010-05-18 12:45:00,2011-09-07 11:43:00,363.89,476,1
15072.0,388,1,187.51999999999998,164,2010-08-17 15:46:00,2010-08-17 15:46:00,187.51999999999998,0,1
15073.0,95,7,2606.57,1347,2010-01-27 08:48:00,2011-06-07 12:00:00,372.3671428571429,496,0
15074.0,14,3,1566.33,1063,2010-08-29 11:47:00,2011-08-26 14:45:00,522.11,362,1
15076.0,82,3,1447.74,866,2010-07-05 14:11:00,2011-06-20 08:23:00,482.58,349,1
15077.0,404,2,2428.08,528,2009-12-09 17:10:00,2010-08-02 11:13:00,1214.04,235,1
15078.0,15,43,14721.36,7272,2009-12-04 12:03:00,2011-08-26 11:19:00,342.3572093023256,629,0
15079.0,122,11,3767.35,1504,2009-12-08 11:22:00,2011-05-11 12:45:00,342.48636363636365,519,1
15080.0,337,2,546.25,287,2010-07-26 10:03:00,2010-10-08 11:52:00,273.125,74,1
15081.0,117,9,1708.97,729,2010-06-22 10:25:00,2011-05-15 13:31:00,189.88555555555556,327,0
15082.0,578,1,93.35000000000001,43,2010-02-09 10:23:00,2010-02-09 10:23:00,93.35000000000001,0,1
15083.0,166,1,88.2,38,2011-03-28 12:18:00,2011-03-28 12:18:00,88.2,0,1
15084.0,289,2,965.2,600,2010-03-04 10:45:00,2010-11-25 11:58:00,482.6,266,1
15085.0,639,1,347.54,169,2009-12-10 11:47:00,2009-12-10 11:47:00,347.54,0,1
15086.0,474,2,218.53,95,2010-03-24 13:56:00,2010-05-24 12:27:00,109.265,60,1
15087.0,191,1,306.94,470,2011-03-03 10:34:00,2011-03-03 10:34:00,306.94,0,1
15089.0,3,3,2036.28,1189,2011-08-03 14:14:00,2011-09-06 16:02:00,678.76,34,0
15090.0,217,1,381.32,208,2011-02-04 14:03:00,2011-02-04 14:03:00,381.32,0,1
15091.0,584,2,565.9,236,2010-02-03 11:46:00,2010-02-03 11:50:00,282.95,0,0
15092.0,124,3,776.46,230,2010-09-03 12:33:00,2011-05-08 14:10:00,258.82,247,1
15093.0,26,22,13756.19,11176,2009-12-08 12:46:00,2011-08-15 09:59:00,625.2813636363636,614,0
15094.0,372,2,83.0,28,2010-03-05 12:56:00,2010-09-02 16:55:00,41.5,181,1
15095.0,13,10,3141.64,2233,2010-01-21 09:37:00,2011-08-28 12:01:00,314.164,584,1
15097.0,492,2,660.27,254,2010-05-05 14:22:00,2010-05-05 14:33:00,330.135,0,0
15098.0,91,3,39916.5,121,2011-06-10 15:22:00,2011-06-10 15:33:00,13305.5,0,1
15100.0,243,7,2894.7,334,2010-01-07 14:33:00,2011-01-10 10:35:00,413.5285714285714,367,1
15101.0,268,5,1262.69,469,2010-04-28 15:00:00,2010-12-15 12:54:00,252.538,230,0
15102.0,440,2,554.67,339,2010-06-11 10:16:00,2010-06-27 12:16:00,277.335,16,1
15104.0,106,2,1027.44,637,2011-03-02 14:16:00,2011-05-27 12:29:00,513.72,85,1
15105.0,44,3,1328.96,810,2010-03-23 12:18:00,2011-07-28 10:09:00,442.9866666666667,491,0
15106.0,50,3,1032.83,822,2011-03-15 12:52:00,2011-07-21 17:02:00,344.27666666666664,128,0
15107.0,220,9,940.35,356,2010-09-14 10:47:00,2011-02-01 14:46:00,104.48333333333333,140,1
15108.0,51,4,1300.25,499,2011-04-26 10:54:00,2011-07-21 10:24:00,325.0625,85,1
15109.0,155,3,983.1,258,2009-12-04 12:33:00,2011-04-08 09:58:00,327.7,489,1
15110.0,36,4,886.3000000000001,212,2010-08-11 15:49:00,2011-08-05 09:25:00,221.57500000000002,358,0
15111.0,282,3,1451.89,560,2010-04-26 13:12:00,2010-12-02 11:45:00,483.96333333333337,219,0
15112.0,520,1,209.4,72,2010-04-07 14:17:00,2010-04-07 14:17:00,209.4,0,1
15114.0,2,9,2318.53,2253,2010-10-14 16:44:00,2011-09-07 13:30:00,257.6144444444445,327,0
15115.0,642,1,191.74,88,2009-12-07 11:20:00,2009-12-07 11:20:00,191.74,0,0
15116.0,44,2,790.97,255,2011-05-19 08:50:00,2011-07-28 09:48:00,395.485,70,0
15117.0,30,5,1609.92,2230,2010-03-15 13:39:00,2011-08-11 11:51:00,321.98400000000004,513,0
15118.0,43,1,244.8,1440,2011-07-28 14:54:00,2011-07-28 14:54:00,244.8,0,1
15119.0,155,1,266.4,88,2011-04-08 09:08:00,2011-04-08 09:08:00,266.4,0,1
15120.0,43,1,358.82,296,2011-07-29 09:48:00,2011-07-29 09:48:00,358.82,0,1
15121.0,198,1,295.15,125,2011-02-24 12:41:00,2011-02-24 12:41:00,295.15,0,0
15122.0,23,11,4497.47,2045,2010-03-30 14:05:00,2011-08-17 16:48:00,408.8609090909091,505,1
15123.0,115,4,3526.33,1838,2010-03-16 09:49:00,2011-05-17 14:57:00,881.5825,427,0
15124.0,101,3,357.38,318,2010-02-26 10:49:00,2011-06-01 09:06:00,119.12666666666667,459,0
15125.0,22,21,16291.87,8149,2010-03-31 13:29:00,2011-08-18 17:50:00,775.8033333333334,505,0
15126.0,446,2,449.49,273,2010-01-21 17:09:00,2010-06-21 12:31:00,224.745,150,1
15127.0,429,1,304.97,213,2010-07-08 10:07:00,2010-07-08 10:07:00,304.97,0,0
15128.0,36,4,1482.92,1247,2010-10-05 16:46:00,2011-08-05 10:31:00,370.73,303,0
15129.0,16,22,6209.51,3829,2010-04-08 17:15:00,2011-08-25 10:45:00,282.25045454545455,503,0
15130.0,79,1,330.11,197,2011-06-23 10:15:00,2011-06-23 10:15:00,330.11,0,1
15131.0,304,1,80.28,88,2010-11-10 12:07:00,2010-11-10 12:07:00,80.28,0,1
15132.0,15,3,842.23,633,2011-03-22 12:02:00,2011-08-26 11:47:00,280.74333333333334,156,0
15133.0,37,5,1806.9,960,2010-07-07 12:31:00,2011-08-04 10:44:00,361.38,392,1
15134.0,36,6,823.16,560,2010-10-13 12:44:00,2011-08-04 15:17:00,137.19333333333333,295,0
15135.0,148,2,305.68,84,2010-06-01 13:33:00,2011-04-14 19:16:00,152.84,317,1
15136.0,5,1,582.9,374,2011-09-04 16:05:00,2011-09-04 16:05:00,582.9,0,0
15137.0,430,2,823.4,596,2010-01-28 15:45:00,2010-07-07 09:41:00,411.7,159,1
15138.0,303,1,502.52,300,2010-11-11 09:16:00,2010-11-11 09:16:00,502.52,0,1
15139.0,149,2,178.96,208,2011-01-07 12:44:00,2011-04-14 11:39:00,89.48,96,1
15140.0,25,6,2617.55,1704,2010-09-23 13:07:00,2011-08-16 11:38:00,436.2583333333334,326,0
15141.0,367,7,1388.47,1197,2010-03-28 15:58:00,2010-09-08 11:33:00,198.35285714285715,163,1
15142.0,319,5,2121.18,1790,2010-07-27 09:05:00,2010-10-25 15:36:00,424.236,90,0
15143.0,135,2,563.63,320,2010-10-03 13:58:00,2011-04-28 12:03:00,281.815,206,1
15144.0,2,22,9140.710000000001,4121,2009-12-13 11:35:00,2011-09-08 12:20:00,415.48681818181825,634,0
15145.0,136,2,724.03,438,2011-04-05 15:20:00,2011-04-26 16:40:00,362.015,21,0
15146.0,74,2,1327.16,1473,2011-02-21 13:07:00,2011-06-28 12:09:00,663.58,126,1
15147.0,149,1,623.5,366,2011-04-13 15:57:00,2011-04-13 15:57:00,623.5,0,1
15149.0,43,5,1554.6100000000001,380,2010-02-28 11:13:00,2011-07-29 10:58:00,310.922,515,1
15150.0,18,8,7256.2300000000005,4999,2010-06-14 12:01:00,2011-08-22 15:05:00,907.0287500000001,434,0
15151.0,332,2,2085.61,795,2010-07-18 12:19:00,2010-10-12 16:37:00,1042.805,86,1
15152.0,22,7,2901.35,1463,2010-01-07 15:15:00,2011-08-18 12:53:00,414.4785714285714,587,0
15154.0,387,2,1091.99,245,2010-08-18 17:41:00,2010-08-18 17:43:00,545.995,0,0
15155.0,292,1,383.96999999999997,192,2010-11-21 12:59:00,2010-11-21 12:59:00,383.96999999999997,0,1
15157.0,63,4,2223.41,2984,2009-12-10 14:44:00,2011-07-08 13:26:00,555.8525,574,0
15158.0,310,1,204.62,21,2010-11-03 13:46:00,2010-11-03 13:46:00,204.62,0,0
15159.0,22,22,12445.69,7737,2010-10-04 09:31:00,2011-08-19 09:38:00,565.7131818181819,319,0
15160.0,266,4,589.27,307,2010-10-14 15:26:00,2010-12-17 14:15:00,147.3175,63,1
15161.0,297,1,119.92,144,2010-11-16 16:08:00,2010-11-16 16:08:00,119.92,0,1
15162.0,640,1,312.9,74,2009-12-08 13:14:00,2009-12-08 13:14:00,312.9,0,1
15163.0,101,1,155.0,48,2011-05-31 15:22:00,2011-05-31 15:22:00,155.0,0,0
15164.0,117,8,1594.05,714,2010-01-18 13:34:00,2011-05-15 13:14:00,199.25625,481,0
15165.0,282,1,975.5,320,2010-12-01 14:03:00,2010-12-01 14:03:00,975.5,0,1
15166.0,377,1,167.16,140,2010-08-29 12:31:00,2010-08-29 12:31:00,167.16,0,1
15167.0,230,5,1659.67,872,2010-02-04 14:13:00,2011-01-23 12:41:00,331.934,352,1
15169.0,291,2,569.22,356,2009-12-13 11:16:00,2010-11-22 13:04:00,284.61,344,1
15170.0,316,1,81.15,33,2010-10-29 10:34:00,2010-10-29 10:34:00,81.15,0,1
15171.0,240,1,1289.5,290,2011-01-12 15:36:00,2011-01-12 15:36:00,1289.5,0,1
15172.0,45,3,886.74,838,2011-04-17 11:56:00,2011-07-27 11:29:00,295.58,100,0
15173.0,290,7,1494.6,840,2010-04-01 12:26:00,2010-11-24 10:21:00,213.5142857142857,236,1
15174.0,232,2,481.46,382,2010-10-25 09:40:00,2011-01-21 09:06:00,240.73,87,1
15176.0,577,1,988.04,448,2010-02-10 10:36:00,2010-02-10 10:36:00,988.04,0,1
15177.0,335,1,948.93,485,2010-10-10 12:48:00,2010-10-10 12:48:00,948.93,0,1
15178.0,169,1,40.5,30,2011-03-24 15:12:00,2011-03-24 15:12:00,40.5,0,1
15179.0,143,11,6740.09,4772,2009-12-03 12:27:00,2011-04-20 09:03:00,612.7354545454546,502,0
15180.0,276,3,904.4300000000001,690,2010-04-29 15:27:00,2010-12-07 14:57:00,301.4766666666667,221,1
15181.0,84,4,945.7199999999999,396,2009-12-08 19:02:00,2011-06-17 13:57:00,236.42999999999998,555,0
15182.0,63,11,2998.952,1186,2010-02-21 12:03:00,2011-07-08 13:37:00,272.632,502,1
15183.0,457,3,639.93,297,2010-05-04 11:31:00,2010-06-10 10:43:00,213.30999999999997,36,1
15184.0,100,3,518.42,336,2009-12-16 12:06:00,2011-06-02 12:06:00,172.80666666666664,533,0
15186.0,77,4,1221.05,663,2010-01-12 10:14:00,2011-06-24 14:54:00,305.2625,528,0
15187.0,1,6,1883.88,801,2011-05-11 13:49:00,2011-09-09 10:05:00,313.98,120,0
15188.0,634,1,310.43,233,2009-12-14 13:30:00,2009-12-14 13:30:00,310.43,0,1
15189.0,0,38,13934.76,5380,2010-07-18 13:37:00,2011-09-09 14:18:00,366.7042105263158,418,0
15190.0,343,1,834.4399999999999,790,2010-10-01 13:09:00,2010-10-01 13:09:00,834.4399999999999,0,1
15191.0,372,3,588.05,287,2010-01-20 12:35:00,2010-09-02 15:37:00,196.01666666666665,225,1
15192.0,29,5,1981.39,1644,2010-01-29 10:13:00,2011-08-12 11:41:00,396.278,560,1
15194.0,36,24,9280.69,6749,2009-12-03 10:37:00,2011-08-05 10:39:00,386.6954166666667,610,0
15196.0,342,2,316.25,131,2009-12-13 11:14:00,2010-10-03 10:50:00,158.125,293,1
15197.0,162,5,1571.15,791,2009-12-11 12:56:00,2011-04-01 11:50:00,314.23,475,0
15198.0,1,5,571.35,327,2010-01-19 10:01:00,2011-09-08 14:42:00,114.27000000000001,597,1
15199.0,4,9,2821.45,803,2010-05-13 10:14:00,2011-09-06 10:12:00,313.4944444444444,480,0
15200.0,404,1,549.05,195,2010-08-02 09:38:00,2010-08-02 09:38:00,549.05,0,1
15201.0,35,6,1539.67,1364,2010-04-07 14:50:00,2011-08-05 14:05:00,256.6116666666667,484,0
15202.0,329,3,6001.49,3,2010-10-15 12:39:00,2010-10-15 13:05:00,2000.4966666666667,0,1
15203.0,15,13,3900.7,3768,2009-12-08 18:06:00,2011-08-26 09:58:00,300.05384615384617,625,0
15204.0,266,1,316.58,258,2010-12-17 13:49:00,2010-12-17 13:49:00,316.58,0,1
15205.0,36,1,476.29999999999995,196,2011-08-04 16:07:00,2011-08-04 16:07:00,476.29999999999995,0,0
15206.0,9,3,236.7,90,2011-03-09 08:59:00,2011-09-01 11:41:00,78.89999999999999,176,0
15207.0,325,3,683.9200000000001,428,2010-06-10 17:29:00,2010-10-19 13:29:00,227.97333333333336,130,1
15208.0,72,3,423.91999999999996,194,2010-10-12 12:17:00,2011-06-29 13:51:00,141.30666666666664,260,0
15209.0,639,1,178.98000000000002,94,2009-12-09 17:26:00,2009-12-09 17:26:00,178.98000000000002,0,1
15210.0,134,3,1176.19,841,2010-05-13 14:42:00,2011-04-28 16:11:00,392.06333333333333,350,1
15211.0,274,1,766.14,234,2010-12-09 16:08:00,2010-12-09 16:08:00,766.14,0,0
15212.0,150,2,208.28,84,2010-11-28 10:45:00,2011-04-12 13:45:00,104.14,135,1
15213.0,228,2,328.35,272,2011-01-14 11:05:00,2011-01-25 12:21:00,164.175,11,1
15214.0,93,2,651.63,556,2011-04-11 09:46:00,2011-06-09 09:44:00,325.815,58,0
15215.0,6,5,1987.53,643,2010-04-06 11:21:00,2011-09-04 12:24:00,397.506,516,0
15216.0,528,1,389.49,189,2010-03-31 09:52:00,2010-03-31 09:52:00,389.49,0,0
15217.0,472,1,426.24,190,2010-05-25 13:51:00,2010-05-25 13:51:00,426.24,0,1
15218.0,26,19,9625.03,5482,2010-01-26 11:33:00,2011-08-15 12:06:00,506.5805263157895,566,0
15219.0,85,2,685.45,271,2010-03-01 11:33:00,2011-06-16 16:57:00,342.725,472,1
15220.0,24,5,1284.05,1137,2011-03-04 10:24:00,2011-08-16 14:28:00,256.81,165,0
15221.0,275,4,2465.4500000000003,287,2010-03-12 10:40:00,2010-12-08 13:08:00,616.3625000000001,271,1
15222.0,228,11,3550.91,4458,2009-12-16 13:49:00,2011-01-25 08:03:00,322.81,404,1
15223.0,135,5,1417.95,385,2009-12-05 11:19:00,2011-04-28 11:31:00,283.59000000000003,509,1
15224.0,267,5,871.36,443,2010-01-15 16:14:00,2010-12-16 15:02:00,174.272,334,1
15225.0,143,1,409.40000000000003,226,2011-04-19 14:51:00,2011-04-19 14:51:00,409.40000000000003,0,1
15226.0,220,1,154.41,71,2011-02-02 11:41:00,2011-02-02 11:41:00,154.41,0,1
15227.0,125,7,2145.91,1056,2010-03-16 08:23:00,2011-05-08 10:11:00,306.5585714285714,418,0
15228.0,39,5,4417.59,2625,2010-07-28 10:21:00,2011-08-02 12:27:00,883.518,370,0
15229.0,495,1,160.5,114,2010-05-02 13:50:00,2010-05-02 13:50:00,160.5,0,1
15230.0,148,2,429.6,351,2011-04-13 11:04:00,2011-04-14 14:39:00,214.8,1,1
15231.0,530,1,250.26,190,2010-03-28 15:12:00,2010-03-28 15:12:00,250.26,0,1
15232.0,22,2,612.06,686,2011-07-22 12:21:00,2011-08-18 16:27:00,306.03,27,1
15233.0,310,1,59.400000000000006,12,2010-11-03 13:36:00,2010-11-03 13:36:00,59.400000000000006,0,1
15234.0,186,1,197.0,196,2011-03-08 08:53:00,2011-03-08 08:53:00,197.0,0,1
15235.0,127,16,2937.81,1735,2010-11-16 12:48:00,2011-05-06 09:44:00,183.613125,170,1
15236.0,208,1,321.05,269,2011-02-14 10:52:00,2011-02-14 10:52:00,321.05,0,1
15237.0,112,2,1093.65,798,2011-04-26 15:04:00,2011-05-20 14:47:00,546.825,23,0
15238.0,4,2,772.78,577,2011-06-08 16:00:00,2011-09-05 15:26:00,386.39,88,0
15240.0,101,10,3798.79,2600,2009-12-05 14:57:00,2011-06-01 11:27:00,379.879,542,0
15241.0,36,9,2638.58,3068,2010-02-23 13:59:00,2011-08-04 16:41:00,293.17555555555555,527,0
15242.0,331,1,302.04,196,2010-10-13 15:33:00,2010-10-13 15:33:00,302.04,0,1
15243.0,344,1,610.6,358,2010-09-30 17:28:00,2010-09-30 17:28:00,610.6,0,0
15244.0,157,2,578.45,307,2010-02-11 14:48:00,2011-04-05 15:12:00,289.225,418,0
15245.0,43,8,4610.84,3021,2010-04-23 14:23:00,2011-07-28 18:56:00,576.355,461,1
15246.0,147,3,780.4,359,2010-06-02 11:28:00,2011-04-15 14:45:00,260.1333333333333,317,1
15247.0,31,3,976.06,514,2010-06-20 14:08:00,2011-08-09 12:52:00,325.3533333333333,414,1
15248.0,320,3,1893.93,1065,2010-06-23 14:34:00,2010-10-24 13:09:00,631.3100000000001,122,1
15249.0,1,16,8216.88,4474,2010-03-26 14:51:00,2011-09-09 11:46:00,513.555,531,0
15250.0,550,1,60.0,48,2010-03-09 07:35:00,2010-03-09 07:35:00,60.0,0,1
15251.0,0,18,19535.37,11641,2010-01-29 12:42:00,2011-09-09 15:53:00,1085.2983333333332,588,0
15252.0,92,4,1663.18,1007,2010-04-07 10:24:00,2011-06-09 14:15:00,415.795,428,0
15253.0,79,4,1310.74,933,2010-05-02 11:17:00,2011-06-23 12:19:00,327.685,417,0
15254.0,36,3,1088.35,711,2010-05-28 10:08:00,2011-08-04 15:04:00,362.7833333333333,433,1
15255.0,305,8,2838.57,1737,2009-12-03 09:10:00,2010-11-08 15:12:00,354.82125,340,0
15256.0,58,2,170.4,92,2010-05-27 11:41:00,2011-07-14 11:47:00,85.2,413,1
15257.0,192,2,685.9,71,2010-10-21 14:03:00,2011-03-01 12:58:00,342.95,130,1
15258.0,78,2,623.16,142,2011-05-06 14:16:00,2011-06-24 12:30:00,311.58,48,1
15259.0,422,4,1182.3799999999999,631,2010-01-26 09:41:00,2010-07-15 08:47:00,295.59499999999997,169,1
15260.0,9,25,9188.23,4722,2009-12-06 11:45:00,2011-08-31 13:55:00,367.5292,633,1
15261.0,44,4,1508.0,806,2010-10-01 11:59:00,2011-07-27 15:20:00,377.0,299,1
15262.0,233,3,418.82,218,2010-08-08 15:55:00,2011-01-20 12:16:00,139.60666666666665,164,1
15263.0,16,1,156.51,89,2011-08-25 10:26:00,2011-08-25 10:26:00,156.51,0,1
15264.0,439,1,454.66,178,2010-06-27 13:29:00,2010-06-27 13:29:00,454.66,0,0
15265.0,60,4,3345.64,1570,2009-12-01 17:08:00,2011-07-11 14:46:00,836.41,586,1
15266.0,247,5,852.21,236,2010-01-07 12:19:00,2011-01-05 13:40:00,170.442,363,1
15267.0,65,2,1407.76,704,2011-06-10 10:24:00,2011-07-07 11:36:00,703.88,27,0
15268.0,388,3,961.9000000000001,428,2010-04-13 11:27:00,2010-08-18 10:33:00,320.6333333333334,126,1
15269.0,289,2,816.56,346,2010-11-14 12:58:00,2010-11-24 15:32:00,408.28,10,0
15270.0,27,19,7995.66,3506,2009-12-17 15:02:00,2011-08-14 10:38:00,420.82421052631577,604,0
15271.0,4,19,3799.09,2052,2010-08-05 14:57:00,2011-09-06 09:49:00,199.9521052631579,396,0
15272.0,359,4,1363.54,377,2010-02-14 13:39:00,2010-09-15 17:07:00,340.885,213,0
15273.0,509,1,228.96,216,2010-04-19 11:31:00,2010-04-19 11:31:00,228.96,0,1
15276.0,303,3,514.22,267,2010-10-01 12:24:00,2010-11-10 16:07:00,171.40666666666667,40,0
15277.0,334,1,220.44,168,2010-10-10 16:02:00,2010-10-10 16:02:00,220.44,0,0
15278.0,471,4,496.15999999999997,458,2010-02-12 14:53:00,2010-05-27 10:03:00,124.03999999999999,103,1
15279.0,264,5,1580.54,802,2010-02-02 10:15:00,2010-12-20 10:48:00,316.108,321,1
15280.0,81,3,406.21999999999997,513,2010-05-17 14:17:00,2011-06-20 17:14:00,135.40666666666667,399,1
15281.0,46,15,8403.2,5150,2010-10-08 12:14:00,2011-07-26 09:23:00,560.2133333333334,290,0
15282.0,479,1,348.59,395,2010-05-18 16:27:00,2010-05-18 16:27:00,348.59,0,1
15283.0,299,3,148.33,27,2010-07-09 15:46:00,2010-11-14 14:54:00,49.443333333333335,127,1
15284.0,409,1,24.75,5,2010-07-27 13:25:00,2010-07-27 13:25:00,24.75,0,1
15285.0,317,1,94.92,120,2010-10-28 09:46:00,2010-10-28 09:46:00,94.92,0,1
15287.0,289,3,369.34000000000003,577,2009-12-02 12:13:00,2010-11-25 10:29:00,123.11333333333334,357,0
15288.0,65,9,3582.9700000000003,1350,2010-02-12 15:27:00,2011-07-07 10:28:00,398.1077777777778,509,0
15289.0,47,4,1351.29,1387,2010-03-28 11:45:00,2011-07-25 11:01:00,337.8225,483,0
15290.0,13,20,5945.65,3789,2010-02-24 10:15:00,2011-08-28 10:54:00,297.28249999999997,550,0
15291.0,4,37,12863.28,4371,2009-12-03 11:09:00,2011-09-06 09:15:00,347.65621621621625,641,0
15292.0,110,1,180.94,56,2011-05-22 15:00:00,2011-05-22 15:00:00,180.94,0,1
15293.0,575,1,247.5,178,2010-02-12 11:54:00,2010-02-12 11:54:00,247.5,0,1
15294.0,320,1,233.35,97,2010-10-25 11:45:00,2010-10-25 11:45:00,233.35,0,1
15295.0,563,1,217.23999999999998,151,2010-02-23 13:03:00,2010-02-23 13:03:00,217.23999999999998,0,1
15296.0,18,11,9269.46,4973,2010-01-21 13:48:00,2011-08-22 14:20:00,842.6781818181818,578,0
15298.0,2,18,8017.69,5290,2009-12-08 17:04:00,2011-09-08 08:56:00,445.4272222222222,638,0
15299.0,73,8,6519.54,5083,2010-01-12 11:34:00,2011-06-28 17:01:00,814.9425,532,0
15301.0,23,14,6280.89,3537,2010-09-15 15:41:00,2011-08-18 09:45:00,448.63500000000005,336,0
15302.0,639,1,308.0,102,2009-12-09 13:11:00,2009-12-09 13:11:00,308.0,0,1
15303.0,199,3,1224.18,514,2010-01-25 09:42:00,2011-02-22 13:59:00,408.06,393,1
15304.0,74,7,717.0500000000001,103,2010-10-14 10:24:00,2011-06-28 08:19:00,102.4357142857143,256,0
15305.0,464,1,93.6,40,2010-06-02 13:50:00,2010-06-02 13:50:00,93.6,0,1
15306.0,2,8,2967.45,2776,2010-02-18 17:12:00,2011-09-08 12:47:00,370.93125,566,0
15307.0,5,1,205.3,37,2011-09-05 11:38:00,2011-09-05 11:38:00,205.3,0,1
15308.0,183,1,310.47,175,2011-03-10 13:08:00,2011-03-10 13:08:00,310.47,0,1
