CustomerID,Recency,Frequency,Monetary,TotalItems,AverageOrderValue,Tenure
15249.0,1,16,8216.88,4474,513.555,531
15250.0,550,1,60.0,48,60.0,0
15251.0,0,18,19535.37,11641,1085.2983333333332,588
15252.0,92,4,1663.18,1007,415.795,428
15253.0,79,4,1310.74,933,327.685,417
15254.0,36,3,1088.35,711,362.7833333333333,433
15255.0,305,8,2838.57,1737,354.82125,340
15256.0,58,2,170.4,92,85.2,413
15257.0,192,2,685.9,71,342.95,130
15258.0,78,2,623.16,142,311.58,48
15259.0,422,4,1182.38,631,295.595,169
15260.0,9,25,9188.23,4722,367.5292,633
15261.0,44,4,1508.0,806,377.0,299
15262.0,233,3,418.82,218,139.60666666666663,164
15263.0,16,1,156.51,89,156.51,0
15264.0,439,1,454.66,178,454.66,0
15265.0,60,4,3345.64,1570,836.41,586
15266.0,247,5,852.21,236,170.442,363
15267.0,65,2,1407.76,704,703.88,27
15268.0,388,3,961.9,428,320.6333333333334,126
15269.0,289,2,816.56,346,408.28,10
15270.0,27,19,7995.66,3506,420.82421052631577,604
15271.0,4,19,3799.09,2052,199.9521052631579,396
15272.0,359,4,1363.54,377,340.885,213
15273.0,509,1,228.96,216,228.96,0
15276.0,303,3,514.22,267,171.40666666666667,40
15277.0,334,1,220.44,168,220.44,0
15278.0,471,4,496.16,458,124.04,103
15279.0,264,5,1580.54,802,316.108,321
15280.0,81,3,406.22,513,135.40666666666667,399
15281.0,46,15,8403.2,5150,560.2133333333334,290
15282.0,479,1,348.59,395,348.59,0
15283.0,299,3,148.33,27,49.443333333333335,127
15284.0,409,1,24.75,5,24.75,0
15285.0,317,1,94.92,120,94.92,0
15287.0,289,3,369.34,577,123.11333333333334,357
15288.0,65,9,3582.9700000000003,1350,398.1077777777778,509
15289.0,47,4,1351.29,1387,337.8225,483
15290.0,13,20,5945.65,3789,297.2825,550
15291.0,4,37,12863.28,4371,347.65621621621625,641
15292.0,110,1,180.94,56,180.94,0
15293.0,575,1,247.5,178,247.5,0
15294.0,320,1,233.35,97,233.35,0
15295.0,563,1,217.24,151,217.24,0
15296.0,18,11,9269.46,4973,842.6781818181818,578
15298.0,2,18,8017.69,5290,445.4272222222222,638
15299.0,73,8,6519.54,5083,814.9425,532
15301.0,23,14,6280.89,3537,448.6350000000001,336
15302.0,639,1,308.0,102,308.0,0
15303.0,199,3,1224.18,514,408.06,393
15304.0,74,7,717.0500000000001,103,102.4357142857143,256
15305.0,464,1,93.6,40,93.6,0
15306.0,2,8,2967.45,2776,370.93125,566
15307.0,5,1,205.3,37,205.3,0
15308.0,183,1,310.47,175,310.47,0
15309.0,520,4,797.96,440,199.49,124
15310.0,388,1,1634.64,1476,1634.64,0
15311.0,3,182,102158.74,62326,561.3117582417583,644
15312.0,12,11,2800.14,1587,254.5581818181818,620
15313.0,19,1,52.0,25,52.0,0
15314.0,108,3,820.4499999999999,750,273.4833333333333,228
15315.0,25,1,233.54,262,233.54,0
15316.0,236,1,165.0,100,165.0,0
15317.0,586,1,129.75,45,129.75,0
15319.0,193,1,204.5,175,204.5,0
15321.0,201,10,5120.89,3017,512.089,383
15322.0,385,1,711.18,555,711.18,0
15323.0,472,3,434.6,188,144.86666666666667,99
15324.0,610,1,140.22000000000003,74,140.22000000000003,0
15325.0,13,8,1602.01,1383,200.25125,557
15326.0,243,5,1700.52,1351,340.104,404
15328.0,317,1,107.24,88,107.24,0
15329.0,43,10,2688.63,1119,268.863,591
15331.0,409,3,767.91,701,255.97,109
15332.0,275,6,6553.74,2958,1092.29,147
15333.0,117,1,1028.56,344,1028.56,0
15334.0,66,3,351.67,274,117.22333333333334,16
15336.0,311,1,240.5,84,240.5,0
15337.0,320,1,373.02,200,373.02,0
15338.0,586,1,283.43,150,283.43,0
15339.0,227,6,1511.67,886,251.945,350
15340.0,471,1,105.5,76,105.5,0
15341.0,358,1,382.2,196,382.2,0
15342.0,39,1,406.09,283,406.09,0
15346.0,242,3,596.12,260,198.70666666666668,98
15347.0,275,4,1363.6,672,340.9,71
15349.0,67,2,473.81,327,236.905,29
15350.0,282,2,663.25,323,331.625,9
15351.0,279,4,2052.85,867,513.2125,62
15352.0,458,1,114.95,43,114.95,0
15353.0,164,7,3175.95,1551,453.70714285714286,483
15354.0,512,3,284.4,3,94.8,0
15356.0,14,11,2978.09,1727,270.73545454545456,317
15358.0,30,35,14343.02,13261,409.80057142857146,612
15359.0,572,8,181.35,145,22.66875,30
15361.0,271,4,689.07,373,172.2675,181
15362.0,358,2,613.08,368,306.54,290
15363.0,282,2,1004.11,527,502.055,120
15364.0,5,2,913.19,493,456.595,158
15365.0,5,8,3204.09,1451,400.51125,576
15366.0,267,6,1892.11,1887,315.35166666666663,293
15367.0,155,9,4619.92,2637,513.3244444444445,483
15368.0,303,1,275.8,176,275.8,0
15369.0,401,11,6251.26,3288,568.2963636363637,239
15370.0,50,5,2866.42,1178,573.284,269
15371.0,571,1,59.400000000000006,12,59.400000000000006,0
15372.0,46,8,6017.06,6410,752.1325,526
15373.0,25,14,2692.38,623,192.31285714285715,470
15374.0,38,2,307.32,290,153.66,495
15375.0,599,1,60.96,84,60.96,0
15376.0,26,2,989.02,537,494.51,105
15377.0,292,4,1211.75,253,302.9375,32
15378.0,372,2,246.5,130,123.25,39
15379.0,78,8,4877.84,3000,609.73,231
15380.0,50,8,2371.36,872,296.42,597
15381.0,123,5,1890.57,802,378.114,369
15382.0,94,10,9904.96,6794,990.496,550
15384.0,79,4,2027.79,1767,506.9475,422
15385.0,302,2,625.2,267,312.6,284
15386.0,95,1,394.14,446,394.14,0
15387.0,401,1,468.65,335,468.65,0
15388.0,179,1,140.54,88,140.54,0
15389.0,81,5,2733.8,3940,546.76,509
15390.0,305,2,1216.66,894,608.33,12
15391.0,493,1,289.87,109,289.87,0
15392.0,269,4,1715.07,1269,428.7675,71
15393.0,190,4,783.58,322,195.895,442
15394.0,113,9,4539.7,2008,504.4111111111111,519
15395.0,235,1,107.45,17,107.45,0
15396.0,22,2,796.38,278,398.19,471
15397.0,199,1,94.0,20,94.0,0
15400.0,1,8,1302.3,662,162.7875,468
15401.0,361,2,216.95,93,108.475,116
15402.0,58,6,1830.54,2034,305.09,443
15403.0,401,2,170.88,492,85.44,238
15404.0,285,1,257.06,334,257.06,0
15405.0,98,2,659.84,348,329.92,386
15406.0,210,3,717.45,423,239.15,152
15407.0,93,3,740.73,329,246.91,121
15408.0,173,1,267.18,106,267.18,0
15409.0,630,1,131.25,59,131.25,0
15410.0,8,9,4324.29,1751,480.4766666666667,500
15411.0,33,2,382.21,155,191.105,58
15412.0,80,1,190.53,108,190.53,0
15413.0,601,5,6798.72,2694,1359.744,47
15414.0,151,1,36.2,12,36.2,0
15415.0,222,1,572.8100000000001,575,572.8100000000001,0
15416.0,64,6,3732.83,2028,622.1383333333333,521
15418.0,334,2,452.32,266,226.16,161
15420.0,343,6,743.0,844,123.83333333333331,300
15421.0,124,9,3594.34,1806,399.37111111111113,516
15422.0,232,7,1619.97,710,231.42428571428573,347
15423.0,491,2,223.39,97,111.695,39
15424.0,163,3,597.78,873,199.26,208
15425.0,309,4,1944.57,1042,486.1425,263
15426.0,166,6,1830.98,811,305.16333333333336,329
15428.0,296,3,668.97,245,222.99,334
15430.0,377,2,954.75,309,477.375,60
15431.0,412,1,153.24,84,153.24,0
15432.0,450,1,149.57,27,149.57,0
15433.0,123,2,533.3,534,266.65,53
15434.0,16,9,2112.86,1255,234.76222222222225,577
15436.0,143,1,489.05,251,489.05,0
15437.0,171,2,393.45,177,196.725,378
15438.0,40,1,156.57999999999998,59,156.57999999999998,0
15439.0,314,4,1269.05,572,317.2625,248
15440.0,45,2,237.66,125,118.83,72
15441.0,305,3,1254.21,587,418.07,334
15442.0,158,1,594.0,120,594.0,0
15443.0,18,9,2623.82,1419,291.5355555555556,533
15445.0,173,2,284.5,118,142.25,326
15446.0,286,3,406.95,267,135.65,349
15447.0,240,5,492.88,228,98.576,294
15448.0,222,2,788.81,487,394.405,361
15449.0,94,2,647.7,516,323.85,76
15451.0,343,2,233.21,79,116.605,164
15452.0,173,4,1507.63,945,376.9075,247
15453.0,1,4,712.8,362,178.2,95
15454.0,271,2,307.69,148,153.845,256
15455.0,507,1,38.25,3,38.25,0
15456.0,192,10,2119.27,2826,211.927,448
15457.0,171,1,237.07,132,237.07,0
15458.0,311,1,208.8,144,208.8,0
15459.0,326,2,202.83,121,101.415,80
15460.0,263,1,216.76,109,216.76,0
15461.0,370,2,429.7,230,214.85,170
15462.0,3,4,737.05,495,184.2625,351
15464.0,247,1,1048.85,350,1048.85,0
15465.0,48,29,11293.16,2418,389.4193103448276,591
15466.0,299,3,1236.48,698,412.16,347
15467.0,54,2,402.56,235,201.28,7
15468.0,302,1,962.97,1245,962.97,0
15469.0,29,2,640.0,262,320.0,318
15470.0,485,1,63.42,232,63.42,0
15471.0,289,2,847.0799999999999,417,423.54,170
15472.0,22,1,371.56,251,371.56,0
15473.0,354,1,274.8,104,274.8,0
15474.0,505,1,163.1,56,163.1,0
15476.0,289,4,2209.98,1174,552.495,62
15477.0,559,1,368.4,216,368.4,0
15478.0,484,1,583.56,319,583.56,0
15479.0,642,1,147.4,38,147.4,0
15480.0,25,5,6279.0,1852,1255.8,559
15481.0,310,1,1993.34,1450,1993.34,0
15482.0,75,11,5641.099999999999,2203,512.8272727272727,571
15483.0,70,10,862.2,944,86.22,522
15484.0,449,2,1061.69,924,530.845,194
15485.0,245,6,4475.14,1891,745.8566666666667,401
15486.0,436,1,102.0,40,102.0,0
15487.0,589,1,231.32,144,231.32,0
15488.0,2,5,431.92,251,86.384,490
15489.0,120,6,1633.59,876,272.26500000000004,481
15490.0,339,1,217.6,85,217.6,0
15491.0,4,6,3100.09,1646,516.6816666666667,140
15493.0,59,7,3631.93,1062,518.8471428571428,505
15494.0,30,4,3608.2,3026,902.05,607
15495.0,288,1,246.5,194,246.5,0
15496.0,540,1,146.14,98,146.14,0
15497.0,229,8,8365.789999999999,2841,1045.72375,401
15498.0,30,36,21849.55,11042,606.9319444444444,602
15499.0,633,1,161.6,60,161.6,0
15501.0,314,2,402.5,206,201.25,10
15502.0,33,7,9564.07,5386,1366.2957142857142,431
15503.0,272,2,267.15,136,133.575,363
15504.0,430,3,371.02,115,123.67333333333332,144
15505.0,23,3,2091.14,964,697.0466666666666,41
15506.0,48,4,1270.12,945,317.53,338
15507.0,81,1,492.36,162,492.36,0
15508.0,98,6,1000.27,440,166.71166666666667,46
15509.0,289,1,166.51,72,166.51,0
15510.0,240,1,250.0,2,250.0,0
15512.0,65,4,331.58,235,82.895,520
15513.0,4,33,24344.47,9546,737.7112121212122,600
15514.0,135,13,5021.03,3302,386.2330769230769,509
15515.0,296,1,171.81,131,171.81,0
15517.0,142,1,267.03,293,267.03,0
15518.0,33,14,3901.25,2677,278.6607142857143,595
15519.0,292,2,344.61,116,172.305,63
15521.0,4,15,6433.27,4150,428.88466666666665,608
15523.0,297,15,16947.98,15741,1129.8653333333334,349
15524.0,516,1,151.4,24,151.4,0
15525.0,282,2,783.71,388,391.855,9
15527.0,54,20,4476.65,1739,223.8325,579
15528.0,163,1,229.33,123,229.33,0
15529.0,52,9,3515.8,3030,390.6444444444445,251
15530.0,59,4,1480.1,1056,370.025,363
15532.0,40,9,3416.76,1203,379.64,417
15534.0,635,1,162.25,63,162.25,0
15535.0,82,6,1087.82,323,181.3033333333333,275
15536.0,318,1,259.09,242,259.09,0
15537.0,72,1,110.92,29,110.92,0
15538.0,447,6,3358.4,1016,559.7333333333332,125
15540.0,285,1,247.38,244,247.38,0
15541.0,23,1,85.13000000000001,49,85.13000000000001,0
15542.0,421,3,918.45,469,306.15000000000003,225
15543.0,197,2,242.84,169,121.42,171
15544.0,29,18,7388.09,6122,410.44944444444445,560
15545.0,280,1,270.66,150,270.66,0
15546.0,516,2,1079.1,198,539.5500000000001,0
15547.0,19,20,7970.26,5176,398.513,623
15548.0,505,1,158.09,64,158.09,0
15549.0,67,7,2284.38,902,326.34000000000003,539
15550.0,15,11,2076.45,1101,188.7681818181818,630
15551.0,303,6,1274.02,596,212.33666666666667,155
15552.0,126,2,252.52,166,126.26,405
15554.0,187,1,217.2,74,217.2,0
15555.0,13,30,10127.12,7038,337.5706666666667,630
15558.0,548,1,214.13,86,214.13,0
15559.0,477,1,1109.4,526,1109.4,0
15560.0,307,2,153.52,72,76.76,0
15561.0,59,7,1583.47,1162,226.21,513
15562.0,261,3,673.3800000000001,561,224.46000000000004,374
15563.0,110,5,2202.18,2260,440.436,480
15564.0,372,2,70.74000000000001,42,35.370000000000005,212
15566.0,302,2,227.87,153,113.935,331
15569.0,13,10,3586.35,1736,358.635,545
15570.0,51,22,7972.2,3351,362.3727272727273,479
15571.0,295,10,3401.2,2242,340.12,347
15572.0,19,7,3071.1,1608,438.7285714285714,494
15573.0,527,3,599.73,417,199.91,110
15574.0,87,6,1518.7,949,253.11666666666667,286
15575.0,529,1,30.1,6,30.1,0
15577.0,60,5,397.98,121,79.596,575
15578.0,71,1,127.1,52,127.1,0
15579.0,223,4,1153.5,659,288.375,118
15580.0,286,8,1381.19,959,172.64875,293
15581.0,30,38,7794.59,3146,205.12078947368423,616
15582.0,9,2,541.51,407,270.755,120
15583.0,285,1,107.86,63,107.86,0
15584.0,71,3,707.04,222,235.68,508
15585.0,86,1,455.3,320,455.3,0
15586.0,502,3,1139.1,1338,379.7,108
15587.0,52,5,1065.24,372,213.048,349
15588.0,587,1,579.6,96,579.6,0
15589.0,165,3,478.53,243,159.51000000000002,54
15590.0,291,5,1496.6,832,299.32,224
15591.0,492,3,217.9,58,72.63333333333334,91
15594.0,3,2,788.22,464,394.11,141
15595.0,397,1,357.6,144,357.6,0
15596.0,10,9,3130.04,1376,347.78222222222223,398
15597.0,484,1,238.8,114,238.8,0
15598.0,337,1,307.34,244,307.34,0
15599.0,113,2,937.15,741,468.575,241
15600.0,337,4,1199.31,657,299.8275,165
15601.0,32,27,13769.02,10081,509.9637037037037,615
15602.0,110,12,2475.59,1557,206.29916666666668,537
15603.0,557,1,40.0,32,40.0,0
15605.0,161,7,1428.75,537,204.1071428571429,441
15606.0,28,16,4750.21,1485,296.888125,528
15607.0,246,9,1708.97,1470,189.8855555555556,364
15608.0,30,2,977.98,778,488.99,294
15609.0,93,1,298.48,148,298.48,0
15611.0,13,21,2352.9700000000003,500,112.04619047619047,579
15613.0,519,1,433.72,700,433.72,0
15614.0,347,4,3147.36,1632,786.84,188
15615.0,15,43,18342.08,10419,426.56000000000006,631
15616.0,347,1,317.11,137,317.11,0
15617.0,305,3,828.5500000000001,485,276.18333333333334,111
15618.0,1,3,419.041,215,139.68033333333332,44
15620.0,130,3,1264.19,934,421.3966666666667,188
15622.0,106,13,6745.05,3642,518.85,448
15623.0,50,8,2437.05,1087,304.63125,588
15624.0,26,4,588.13,357,147.0325,139
15625.0,13,9,3236.4,3020,359.6,438
15626.0,239,2,673.6,684,336.8,91
15627.0,366,2,566.9,344,283.45,65
15628.0,7,13,4407.42,2983,339.0323076923077,627
15629.0,359,4,2240.9,1518,560.225,82
15630.0,114,2,691.91,467,345.955,439
15631.0,551,1,596.67,525,596.67,0
15632.0,31,6,2351.84,1304,391.97333333333336,153
15633.0,418,13,4352.46,2058,334.8046153846154,221
15634.0,292,1,311.1,128,311.1,0
15635.0,305,1,100.35,5,100.35,0
15636.0,191,3,1026.52,358,342.17333333333335,287
15637.0,323,4,574.23,523,143.5575,310
15638.0,288,6,2265.2,1134,377.5333333333333,231
15639.0,43,3,1065.08,849,355.02666666666664,471
15640.0,31,25,20361.26,10678,814.4504,603
15641.0,14,12,5345.55,4422,445.4625,627
15642.0,639,1,105.78000000000002,270,105.78000000000002,0
15643.0,101,3,664.0,246,221.33333333333331,90
15644.0,75,4,813.0,557,203.25,94
15645.0,323,2,443.16,140,221.58,11
15646.0,67,5,974.61,1051,194.922,252
15647.0,324,1,169.0,124,169.0,0
15648.0,113,2,657.35,221,328.675,62
15649.0,245,4,2170.35,485,542.5875,50
15650.0,431,2,553.88,210,276.94,106
15651.0,170,3,840.08,630,280.0266666666667,335
15652.0,0,5,1420.34,659,284.068,393
15653.0,2,2,877.4399999999999,1200,438.72,23
15655.0,152,1,560.67,324,560.67,0
15656.0,87,3,563.63,202,187.8766666666667,105
15658.0,99,8,2423.4700000000003,691,302.93375000000003,546
15659.0,296,2,226.04,50,113.02,266
15660.0,45,12,2096.47,1421,174.70583333333332,536
15661.0,226,8,1215.95,779,151.99375,261
15662.0,570,2,283.73,145,141.865,77
15663.0,15,1,138.14,106,138.14,0
15664.0,358,3,867.6,373,289.2,200
15665.0,77,5,4015.12,2794,803.024,466
15666.0,381,2,632.9399999999999,469,316.47,23
15668.0,127,1,76.32000000000001,72,76.32000000000001,0
15669.0,13,3,565.54,262,188.5133333333333,160
15670.0,206,2,325.2,132,162.6,259
15671.0,4,5,1972.89,1185,394.578,176
15672.0,634,1,45.3,10,45.3,0
15673.0,66,8,5638.16,2911,704.77,498
15674.0,123,12,5881.29,2999,490.1075,517
15675.0,64,3,443.74,582,147.91333333333333,249
15676.0,193,1,897.8,555,897.8,0
15677.0,330,2,648.4,356,324.2,42
15678.0,304,2,1541.19,883,770.595,127
15679.0,63,2,260.26,398,130.13,28
15680.0,275,8,3652.79,2453,456.59875,371
15681.0,92,12,2266.76,1026,188.89666666666668,381
15682.0,508,2,318.24,222,159.12,88
15683.0,26,2,524.54,332,262.27,356
15684.0,456,3,173.95,77,57.98333333333333,188
15685.0,359,1,55.98,36,55.98,0
15686.0,329,1,90.0,72,90.0,0
15687.0,96,5,1679.45,657,335.89,143
15688.0,328,1,190.57,95,190.57,0
15689.0,29,3,521.03,207,173.67666666666665,497
15690.0,10,1,111.0,204,111.0,0
15691.0,161,4,571.3,212,142.825,480
15693.0,568,1,37.5,30,37.5,0
15694.0,85,19,7637.19,1720,401.9573684210526,556
15695.0,176,4,1131.04,484,282.76,414
15696.0,130,11,2808.01,1089,255.2736363636364,463
15697.0,599,1,246.75,127,246.75,0
15698.0,533,1,46.2,60,46.2,0
15700.0,81,2,696.68,357,348.34,1
15701.0,20,1,857.0,479,857.0,0
15702.0,385,2,140.39,103,70.19500000000001,205
15703.0,174,1,211.5,66,211.5,0
15704.0,49,6,3817.96,1723,636.3266666666667,442
15705.0,110,1,143.1,62,143.1,0
15706.0,25,1,450.05,160,450.05,0
15708.0,48,8,3714.91,1445,464.36375,287
15709.0,193,2,327.85,169,163.925,305
15710.0,326,1,898.87,641,898.87,0
15711.0,466,2,420.25,199,210.125,128
15712.0,19,10,3166.36,1162,316.636,629
15713.0,52,4,1010.79,510,252.6975,580
15714.0,362,3,453.93,175,151.31,102
15715.0,465,5,658.02,246,131.60399999999998,63
15716.0,55,11,3056.81,1821,277.89181818181817,586
15717.0,143,5,607.0,224,121.4,358
15718.0,449,1,293.79,95,293.79,0
15719.0,9,29,9246.12,4821,318.8317241379311,638
15720.0,459,1,143.19,48,143.19,0
15722.0,18,9,4460.34,1850,495.59333333333336,531
15723.0,274,4,947.65,444,236.9125,209
15724.0,110,3,310.85,117,103.61666666666667,199
15726.0,299,1,321.91,123,321.91,0
15727.0,16,14,8875.84,5504,633.9885714285714,577
15728.0,289,2,544.6,132,272.3,64
15729.0,122,3,192.55,47,64.18333333333334,190
15730.0,1,4,1382.92,861,345.73,339
15731.0,463,1,125.3,122,125.3,0
15732.0,121,10,1682.07,1361,168.207,461
15733.0,192,1,162.3,62,162.3,0
15734.0,24,4,2263.3,516,565.825,432
15735.0,330,1,327.68,206,327.68,0
15736.0,344,2,1815.72,1268,907.86,0
15737.0,57,5,897.9300000000001,445,179.586,95
15738.0,6,38,12414.0,8660,326.6842105263158,632
15741.0,367,2,208.62,70,104.31,160
15742.0,528,1,156.87,51,156.87,0
15743.0,23,2,434.05,119,217.025,71
15745.0,145,1,302.85,127,302.85,0
15746.0,43,1,196.88,178,196.88,0
15747.0,29,8,2138.04,1183,267.255,570
15748.0,358,2,465.4500000000001,211,232.725,0
15749.0,144,3,44534.3,18028,14844.766666666668,97
15750.0,80,14,5441.541,3861,388.6815,567
15751.0,370,11,1380.44,443,125.49454545454546,272
15752.0,2,8,3674.31,2664,459.28875,364
15753.0,214,1,79.2,144,79.2,0
15754.0,156,7,2670.84,1599,381.54857142857145,408
15755.0,17,14,4773.7,3231,340.9785714285714,627
15756.0,62,3,364.84,167,121.61333333333332,96
15757.0,127,5,2487.3,1433,497.46,329
15759.0,127,7,830.9300000000001,523,118.70428571428572,519
15760.0,540,2,13916.34,2,6958.17,0
15761.0,352,1,143.05,31,143.05,0
15764.0,16,7,4499.73,2943,642.8185714285713,371
15765.0,576,1,370.63,335,370.63,0
15766.0,365,2,516.0,164,258.0,225
15768.0,25,34,15601.09,4259,458.8555882352941,620
15769.0,11,39,74315.32,41572,1905.5210256410255,627
15770.0,522,1,321.45,67,321.45,0
15771.0,513,3,1006.54,512,335.5133333333333,89
15772.0,327,1,280.88,110,280.88,0
15773.0,318,1,138.84,99,138.84,0
15774.0,327,5,1059.14,386,211.82800000000003,238
15775.0,154,2,150.5,260,75.25,386
15776.0,42,1,241.62,138,241.62,0
15777.0,150,7,1762.61,599,251.80142857142852,327
15778.0,340,1,307.95,101,307.95,0
15779.0,372,2,124.08,20,62.040000000000006,69
15780.0,93,3,475.28,220,158.42666666666668,174
15781.0,47,2,211.3,66,105.65,168
15782.0,339,1,1399.36,980,1399.36,0
15784.0,377,2,848.3299999999999,381,424.165,204
15785.0,67,15,5306.79,3878,353.786,566
15786.0,23,3,6743.46,4927,2247.82,422
15788.0,418,1,221.83,115,221.83,0
15789.0,267,6,1962.01,2499,327.00166666666667,265
15791.0,113,4,3218.89,1797,804.7225,437
15792.0,309,2,933.84,606,466.92,218
15793.0,178,6,1740.6,1324,290.1,469
15794.0,645,2,777.0,288,388.5,0
15795.0,59,8,1979.87,1411,247.48375,540
15796.0,18,14,4039.99,1403,288.5707142857143,509
15797.0,22,6,2821.08,1281,470.18,568
15798.0,402,3,1535.37,915,511.79,188
15799.0,94,3,1021.39,926,340.4633333333333,233
15800.0,16,7,1242.58,588,177.51142857142855,511
15801.0,19,1,137.22,70,137.22,0
15802.0,52,1,451.42,1,451.42,0
15803.0,354,3,1513.84,740,504.6133333333333,230
15804.0,3,5,2554.84,1492,510.968,104
15805.0,15,24,8228.75,5121,342.8645833333333,623
15806.0,67,2,521.88,413,260.94,119
15807.0,317,2,913.62,1102,456.81,257
15808.0,215,21,18409.93,7229,876.6633333333333,431
15809.0,93,6,1157.88,650,192.98,351
15810.0,79,7,2968.25,1648,424.0357142857143,502
15811.0,15,6,3445.7,1611,574.2833333333333,282
15812.0,16,12,5201.47,3450,433.4558333333334,617
15813.0,117,2,1303.91,603,651.9549999999999,31
15814.0,302,2,689.11,457,344.555,210
15815.0,50,4,1874.7,1514,468.675,119
15816.0,451,2,144.14999999999998,54,72.07499999999999,0
15817.0,330,3,2766.4,1596,922.1333333333332,122
15818.0,497,1,340.5,284,340.5,0
15819.0,40,9,3614.81,2710,401.6455555555556,500
15820.0,229,1,206.98,128,206.98,0
15822.0,268,5,1394.79,735,278.958,373
15823.0,281,3,3897.17,1775,1299.0566666666666,358
15824.0,362,2,890.94,478,445.47,78
15825.0,81,1,532.94,220,532.94,0
15826.0,120,2,1663.97,1349,831.985,357
15827.0,23,27,3556.14,1691,131.70888888888888,586
15828.0,284,1,1108.82,367,1108.82,0
15829.0,8,2,636.14,996,318.07,41
15831.0,33,2,451.11,687,225.555,199
15832.0,163,1,836.79,465,836.79,0
15833.0,647,1,80.4,24,80.4,0
15834.0,75,6,3331.06,1535,555.1766666666666,258
15835.0,47,3,675.51,333,225.17,193
15837.0,395,1,385.03,216,385.03,0
15838.0,18,27,54673.42,54294,2024.941481481481,616
15839.0,57,1,299.18,234,299.18,0
15840.0,82,1,241.74,256,241.74,0
15841.0,127,7,2131.61,1815,304.5157142857143,511
15842.0,302,2,548.8,296,274.4,134
15843.0,213,1,118.95000000000002,27,118.95000000000002,0
15845.0,54,8,3241.27,1580,405.15875,537
15846.0,294,1,107.01,79,107.01,0
15847.0,197,4,613.98,542,153.495,353
15848.0,531,1,139.94,46,139.94,0
15850.0,77,5,938.75,1319,187.75,558
15851.0,436,1,109.73,67,109.73,0
15852.0,96,3,257.26,60,85.75333333333333,340
15854.0,49,18,5002.85,1509,277.9361111111112,589
15855.0,46,6,1052.72,712,175.45333333333335,339
15856.0,4,42,29274.71,16983,697.0169047619047,641
15857.0,339,1,273.48,276,273.48,0
15858.0,198,10,3337.74,2477,333.774,440
15859.0,341,1,438.46,174,438.46,0
15860.0,8,15,2295.14,1247,153.00933333333333,634
15861.0,44,7,2366.43,2192,338.06142857142856,545
15862.0,21,12,2755.14,1594,229.595,610
15863.0,102,4,299.06,147,74.765,530
15864.0,8,4,1202.3000000000002,852,300.57500000000005,282
15865.0,123,3,1667.72,957,555.9066666666666,489
15866.0,10,1,230.53,126,230.53,0
15867.0,22,28,8201.22,4572,292.9007142857143,612
15868.0,492,1,94.53,57,94.53,0
15869.0,186,3,323.66,274,107.88666666666666,349
15870.0,306,3,508.52,173,169.50666666666666,49
15871.0,346,1,33.099999999999994,5,33.099999999999994,0
15872.0,288,2,434.75,294,217.375,171
15873.0,409,4,313.92,1152,78.47999999999999,1
15874.0,87,20,9086.63,3633,454.3315,523
15875.0,555,1,111.72,76,111.72,0
15876.0,318,2,1449.14,886,724.5699999999999,39
15878.0,471,2,330.77,243,165.385,171
15879.0,313,4,1157.3,643,289.325,317
15880.0,278,1,686.5600000000001,422,686.5600000000001,0
15881.0,221,5,501.39,260,100.278,52
15882.0,108,8,1495.98,814,186.9975,530
15884.0,341,2,249.7,158,124.85,303
15885.0,2,15,1951.82,622,130.12133333333333,594
15886.0,326,3,871.78,520,290.5933333333333,181
15887.0,316,3,1027.15,605,342.3833333333334,148
15888.0,310,2,260.85,63,130.425,125
15889.0,66,8,1806.28,989,225.785,572
15890.0,304,5,535.65,119,107.13,210
15891.0,136,1,524.52,442,524.52,0
15892.0,578,1,128.2,46,128.2,0
15893.0,391,1,305.28000000000003,288,305.28000000000003,0
15894.0,162,2,420.29,283,210.145,115
15895.0,59,1,179.17,94,179.17,0
15897.0,103,2,222.05,261,111.025,0
15898.0,136,24,5210.42,2272,217.10083333333333,501
15899.0,278,1,112.5,78,112.5,0
15900.0,323,3,549.29,440,183.09666666666664,148
15901.0,64,5,449.83,527,89.966,388
15902.0,289,1,145.01,124,145.01,0
15903.0,137,7,4454.72,2192,636.3885714285715,467
15905.0,452,1,114.69,82,114.69,0
15906.0,54,7,1785.66,449,255.0942857142857,305
15907.0,86,2,529.52,256,264.76,33
15908.0,400,2,764.57,174,382.285,21
15909.0,83,1,191.94,98,191.94,0
15910.0,8,12,2112.98,1666,176.08166666666668,588
15911.0,533,8,1702.34,811,212.7925,106
15912.0,87,9,1074.7,759,119.41111111111113,551
15913.0,443,1,6.300000000000001,3,6.300000000000001,0
15914.0,287,2,205.99,149,102.995,0
15915.0,311,1,429.21,451,429.21,0
15916.0,101,10,2747.61,1341,274.761,537
15917.0,157,5,560.63,263,112.126,489
15918.0,100,3,582.88,240,194.2933333333333,441
15919.0,278,1,541.44,484,541.44,0
15920.0,63,9,571.64,240,63.51555555555555,571
15921.0,82,4,802.11,342,200.5275,468
15922.0,282,1,739.0,276,739.0,0
15923.0,282,1,254.16,244,254.16,0
15924.0,640,1,102.82,103,102.82,0
15925.0,103,1,207.15,93,207.15,0
15926.0,451,1,134.44,155,134.44,0
15927.0,556,1,123.39,69,123.39,0
15928.0,565,1,293.53,164,293.53,0
15929.0,553,1,594.0,120,594.0,0
15931.0,337,1,239.9,118,239.9,0
